EstimatedDeathRate,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
182.70045082261257,293.0,134.0,178.9,404.4,43687.0,61018.0,18.5,0.0,"(42724.4, 45201]",39.2,38.1,40.0,"St. Joseph County, Michigan",2.59,54.0,25.2,40.9,0.0,4.6,38.9,9.0,55.6,8.6,66.2,50.2,45.1,37.9,20.3,92.14873324,2.76457671,0.634197503,2.015666481,53.0124624,7.077326342999999
172.04188578647071,209.0,102.0,170.6,368.5,42081.0,41475.0,14.7,0.0,"(40362.7, 42724.4]",44.2,43.1,45.1,"Sanilac County, Michigan",2.55,53.6,17.8,39.1,0.0,3.7,45.1,7.8,50.9,10.7,63.8,0.0,38.5,40.0,20.2,96.63683534,0.571238159,0.31180082800000003,0.606940544,53.63022113,5.167988801
197.04356670081438,54.0,29.0,213.7,439.1,39539.0,8173.0,17.6,0.0,"(37413.8, 40362.7]",50.0,49.5,50.2,"Schoolcraft County, Michigan",2.38,52.1,16.7,53.8,0.0,0.9,46.8,9.3,40.2,15.6,60.0,0.0,33.4,49.7,24.8,86.92084942,0.49469112,1.4720077219999999,0.18098455600000002,50.62883884,4.633204633
195.23035079733364,421.0,157.0,184.9,505.0,47882.0,68619.0,15.3,72.86611579999999,"(45201, 48021.6]",41.5,39.9,43.0,"Shiawassee County, Michigan",2.49,54.9,14.0,33.4,0.0,3.5,36.6,10.3,0.0,10.3,70.7,0.0,48.5,35.2,16.3,96.79799748,0.45866913600000003,0.432624832,0.28504044100000003,54.85789339,5.135520685
186.32804214815536,323.0,131.0,181.9,459.0,43186.0,53777.0,15.6,0.0,"(42724.4, 45201]",43.3,42.2,44.6,"Tuscola County, Michigan",2.49,55.9,20.4,36.1,0.0,3.1,42.0,9.4,52.2,9.3,68.0,44.9,39.8,40.5,18.8,96.48842337,1.148474825,0.316060272,0.35097390700000003,56.45418701,6.304667879
175.7412918284754,385.0,168.0,188.2,431.5,46715.0,75077.0,16.5,173.15556030000002,"(45201, 48021.6]",41.3,40.3,42.0,"Van Buren County, Michigan",2.61,51.1,29.2,33.7,0.0,5.9,34.0,12.6,54.4,8.4,62.7,46.6,42.0,39.8,22.1,87.85019442,3.613754297,0.578625367,3.921646693,51.82077766,4.666419111000001
154.79000277580082,1490.0,494.0,157.0,463.9,62861.0,358880.0,14.3,1290.124833,"(61494.5, 125635]",33.4,32.3,34.6,"Washtenaw County, Michigan",2.43,44.3,5.6,15.4,60.4,18.5,15.7,25.4,60.4,7.4,82.2,68.7,60.9,23.4,10.2,74.0632378,12.07313354,8.438202501000001,0.9037199370000001,44.8630013,4.120270702
216.21310569673005,10411.0,3927.0,197.9,528.7,41434.0,1759335.0,24.1,470.06397300000003,"(40362.7, 42724.4]",37.8,36.1,39.2,"Wayne County, Michigan",2.63,38.1,18.8,30.7,0.0,7.1,30.3,13.4,49.9,14.9,58.4,44.6,41.0,42.0,26.0,53.34252592,39.41434617,2.9047723710000004,1.728810339,37.15664456,5.676241281
205.74685884460638,212.0,84.0,199.2,528.4,39807.0,33003.0,19.0,0.0,"(37413.8, 40362.7]",41.7,40.3,43.0,"Wexford County, Michigan",2.56,54.3,19.0,39.4,0.0,5.3,38.8,11.4,52.0,9.5,63.4,44.1,40.1,42.5,21.7,96.22606943,0.644255137,0.625935086,0.09770694,53.94934112,5.24857851
177.31851016488008,1962.667684,50.0,164.1,453.5494221,40676.0,15702.0,14.9,0.0,"(40362.7, 42724.4]",53.1,52.7,53.4,"Aitkin County, Minnesota",2.05,61.2,19.4,42.4,0.0,8.0,39.9,10.8,47.8,7.3,66.3,40.5,32.5,51.5,22.3,95.07544668,0.366184734,0.309362965,0.082075889,53.34472335,7.867412141
159.66930456333634,1962.667684,497.0,167.9,453.5494221,70868.0,344151.0,7.6,418.4209838,"(61494.5, 125635]",37.9,37.2,38.7,"Anoka County, Minnesota",2.7,54.4,15.9,32.3,0.0,9.6,28.4,20.0,68.4,6.2,79.3,0.0,60.6,25.7,12.9,85.6646515,4.901347251000001,4.089277491,1.6940997269999998,56.43371868,6.191392604
171.31299351902928,1962.667684,86.0,189.3,453.5494221,51116.0,33386.0,14.6,0.0,"(51046.4, 54545.6]",42.4,42.0,42.9,"Becker County, Minnesota",2.41,57.6,18.5,38.2,36.8,6.5,33.5,15.6,61.5,3.5,66.7,0.0,41.0,38.4,20.0,87.75725753,0.5160239000000001,0.46472327799999996,0.37419277,54.03332842,5.235358086000001
168.42283713048775,1962.667684,79.0,162.6,453.5494221,43706.0,45672.0,18.5,1050.972149,"(42724.4, 45201]",33.3,31.8,34.7,"Beltrami County, Minnesota",2.59,44.2,12.8,24.7,0.0,6.9,26.1,17.4,58.5,10.6,58.6,45.4,39.6,40.5,26.1,74.08988863,0.8187700840000001,0.87159396,0.261918387,44.60242547,6.561704535
168.21615717635274,1962.667684,63.0,155.3,453.5494221,52531.0,39710.0,13.6,0.0,"(51046.4, 54545.6]",35.4,35.3,35.6,"Benton County, Minnesota",2.45,50.6,12.6,27.0,52.4,8.0,32.1,15.2,66.0,6.7,71.5,0.0,51.3,32.2,18.0,94.31427042,2.325284924,1.132046608,0.11728410800000001,48.05527124,7.2070145420000005
198.17876756511657,489.0,169.0,182.1,532.7,51576.0,81251.0,16.6,12.30754083,"(51046.4, 54545.6]",39.4,38.2,40.5,"Clinton County, New York",2.32,46.3,12.0,30.9,0.0,9.2,35.3,11.9,51.9,6.9,72.6,54.2,49.2,37.4,18.2,91.46599743,4.290873477,1.3429638240000001,1.1740221579999999,46.37281334,4.275633043
174.00387041490714,418.0,159.0,171.5,472.2,55047.0,61509.0,11.6,130.0622673,"(54545.6, 61494.5]",46.6,45.8,47.9,"Columbia County, New York",2.37,49.3,16.9,30.3,0.0,11.6,30.7,14.4,57.7,6.7,73.1,55.1,48.9,36.9,17.5,89.89629391,4.39424391,1.739689686,0.903609615,48.37725381,3.458303859
183.69087556834313,282.0,100.0,181.4,522.0,48357.0,48494.0,13.8,41.24221553,"(48021.6, 51046.4]",36.1,35.7,36.4,"Cortland County, New York",2.54,42.2,3.5,18.1,71.1,7.2,34.7,13.4,59.6,6.1,75.3,59.5,54.3,31.6,15.4,94.28868544,1.7657973619999998,0.913484085,0.7768692779999999,45.19096738,3.084671073
184.37181131194683,320.0,116.0,160.7,461.0,45860.0,46053.0,14.4,0.0,"(45201, 48021.6]",46.4,45.7,47.0,"Delaware County, New York",2.31,47.8,8.8,39.2,0.0,5.7,38.7,11.5,50.3,9.5,66.8,0.0,42.6,42.4,20.7,95.08752479,1.967975096,0.646041662,0.545830579,46.37628491,4.154951578
169.60888993720923,1662.0,569.0,164.8,486.7,70925.0,295754.0,10.2,74.38614524,"(61494.5, 125635]",41.2,40.1,42.4,"Dutchess County, New York",2.61,48.7,10.5,28.3,0.0,10.0,27.0,18.3,0.0,8.7,76.3,59.6,54.7,29.3,13.9,78.50286938,10.13781119,3.868277832,4.102341308,52.60510813,3.807095815
194.74568033320764,6146.0,2183.0,183.3,544.1,50134.0,922578.0,15.2,121.39894950000001,"(48021.6, 51046.4]",40.4,38.4,42.3,"Erie County, New York",2.33,44.3,10.5,26.9,0.0,14.9,28.4,17.3,58.6,7.0,71.9,0.0,51.7,36.6,19.7,78.6541433,13.30947586,3.1508793560000004,2.151621556,41.89674177,4.815862717
176.00083017231887,255.0,97.0,164.5,463.7,50182.0,38478.0,12.0,25.98887676,"(48021.6, 51046.4]",45.9,44.0,48.1,"Essex County, New York",2.37,50.5,17.8,39.2,34.8,8.2,34.5,13.4,53.7,7.9,70.8,49.9,45.8,39.4,17.4,93.04584704,3.068462171,0.560238487,1.4776932569999999,51.22478386,3.244249435
188.94892873883686,274.0,105.0,180.9,466.4,45704.0,50660.0,18.5,0.0,"(45201, 48021.6]",39.8,37.5,43.2,"Franklin County, New York",2.36,45.0,23.6,33.1,0.0,5.9,36.2,9.0,47.9,8.8,64.6,0.0,43.7,40.5,21.6,82.97971919,5.569422777000001,0.430967239,1.6536661469999998,45.98391477,5.8605919
200.93463824321432,354.0,134.0,183.4,504.2,45409.0,53992.0,17.8,0.0,"(45201, 48021.6]",42.8,41.4,44.4,"Fulton County, New York",2.4,49.3,24.5,27.8,0.0,5.7,38.5,8.7,54.2,9.3,64.2,46.4,42.9,42.7,22.9,95.19832985,1.5767498080000002,0.629967403,0.7435080390000001,46.51047978,4.80729036
191.18304869958845,388.0,141.0,181.6,520.5,52410.0,58937.0,12.0,0.0,"(51046.4, 54545.6]",42.7,41.4,43.9,"Genesee County, New York",2.45,52.8,13.1,32.7,42.4,11.8,37.2,12.0,61.0,6.7,73.2,55.4,51.9,34.7,16.6,92.19785395,2.775068115,0.694607959,1.422853106,51.63756371,6.002939584
185.46273728693168,338.0,128.0,187.3,505.7,52597.0,47625.0,11.1,0.0,"(51046.4, 54545.6]",45.2,43.4,46.7,"Greene County, New York",2.55,48.2,24.8,37.0,0.0,5.9,36.3,12.2,48.3,9.1,70.6,0.0,48.7,37.9,17.9,89.66509356,6.346249379,0.968703428,0.732737208,50.69751616,4.626911005
173.28414639957919,45.0,17.0,194.2,526.9,49137.0,4712.0,11.4,9762.308998,"(48021.6, 51046.4]",51.9,51.7,52.7,"Hamilton County, New York",3.38,42.7,13.5,42.9,0.0,12.9,32.3,13.8,45.8,9.7,73.1,45.8,42.0,40.6,13.6,95.25210084,0.5042016810000001,0.10504201699999999,0.735294118,54.2877907,4.529616725
187.19626426312132,404.0,134.0,150.9,480.7,44148.0,63100.0,16.5,15.84786054,"(42724.4, 45201]",42.9,40.9,44.0,"Herkimer County, New York",2.4,50.1,13.3,29.0,0.0,6.4,34.5,13.1,56.0,8.7,65.8,0.0,45.0,40.7,22.5,96.02711059999999,0.9979073620000001,0.46537776799999997,0.501296186,48.48832759,4.741223308
193.5349156859351,554.0,196.0,177.0,500.8,49781.0,117635.0,15.1,0.0,"(48021.6, 51046.4]",31.8,30.5,33.6,"Jefferson County, New York",2.54,53.5,8.1,44.2,0.0,5.7,33.5,11.8,48.6,10.6,69.7,52.3,34.5,36.4,19.8,86.39309945,5.525990567000001,1.450225731,1.668810479,52.37213921,7.816390602999999
171.88811473402305,11217.0,3824.0,153.8,452.3,47547.0,2636735.0,23.4,42.47677525,"(45201, 48021.6]",34.4,32.8,35.8,"Kings County, New York",2.74,40.1,15.5,26.0,0.0,16.5,26.2,20.1,56.9,10.0,51.4,43.3,38.7,43.4,31.8,43.39108351,33.54058304,11.47823782,8.873102839,37.53039861,5.227447022
185.89759063856266,154.0,59.0,173.6,470.1,47542.0,26957.0,14.3,593.5378566,"(45201, 48021.6]",41.4,40.4,42.3,"Lewis County, New York",0.0254,56.0,18.5,35.1,0.0,9.0,45.3,8.7,55.6,8.3,68.3,52.2,45.9,36.1,19.4,96.8035688,0.918006194,0.446099395,0.645185076,56.38106082,5.441478439
173.32544114719704,345.0,133.0,172.0,462.2,49920.0,64717.0,14.7,0.0,"(48021.6, 51046.4]",40.1,39.5,41.0,"Livingston County, New York",2.42,47.2,6.5,24.2,0.0,8.2,33.7,13.0,55.6,5.4,76.5,59.3,53.9,32.9,15.8,93.28714063,2.44903628,1.359546921,0.729927007,49.85552712,5.026285421
178.06654295068512,428.0,150.0,174.2,505.4,51600.0,71849.0,11.8,125.2627037,"(51046.4, 54545.6]",40.8,39.3,41.8,"Madison County, New York",2.55,46.7,7.1,25.6,0.0,5.5,33.7,14.8,55.4,5.1,74.1,59.0,54.4,33.5,17.2,94.83617988,2.048959642,0.800806329,0.17949107399999997,51.08794887,3.238819733
175.76755996588145,4243.0,1507.0,169.5,498.9,51371.0,749600.0,14.2,94.71718249999999,"(51046.4, 54545.6]",38.5,36.5,40.3,"Monroe County, New York",2.41,44.1,11.8,24.0,51.8,12.5,25.0,20.3,59.7,7.7,73.1,0.0,52.1,34.5,18.5,75.95762228,15.34744501,3.53290025,2.09473201,42.50944076,4.726955479
196.3659459066019,326.0,115.0,170.1,511.0,40923.0,49642.0,18.9,60.43269812,"(40362.7, 42724.4]",41.0,39.0,42.5,"Montgomery County, New York",2.5,44.5,19.1,28.5,0.0,7.5,36.6,10.1,54.6,8.9,61.4,44.6,41.3,44.7,26.2,88.86076458,2.129412001,0.727214287,5.375760862999999,43.69722094,6.043704855
161.7148460505608,8450.0,2549.0,145.8,514.3,98312.0,1361350.0,6.7,263.7088185,"(61494.5, 125635]",41.3,39.6,43.0,"Nassau County, New York",3.03,53.2,8.7,24.2,0.0,20.0,24.2,23.7,61.0,6.4,79.6,65.3,59.2,25.3,11.3,70.2302209,11.39219201,8.506642492000001,6.440072877,60.66267248,4.449778611
149.719688769743,8072.0,2584.0,145.2,463.9,75459.0,1644518.0,17.7,1258.7274810000001,"(61494.5, 125635]",36.6,36.1,37.1,"New York County, New York",2.09,32.9,10.5,17.9,0.0,32.6,12.6,31.6,62.5,7.5,67.3,57.5,49.9,31.8,19.7,56.42651428,15.02110761,11.65334055,12.38129078,26.66790153,3.548717991
186.72269026874218,1385.0,506.0,177.1,507.2,49274.0,212652.0,13.4,0.0,"(48021.6, 51046.4]",42.6,41.5,43.8,"Niagara County, New York",2.39,47.1,9.8,29.9,0.0,9.7,35.1,13.6,57.4,7.6,72.9,52.8,49.0,37.1,16.0,87.95050198,7.388746206,1.1552650009999998,0.525799673,45.31301605,4.92078633
184.62858331080017,1470.0,542.0,173.9,501.5,48350.0,232500.0,17.7,38.70967742,"(48021.6, 51046.4]",41.2,39.4,42.9,"Oneida County, New York",0.0243,44.0,13.2,27.4,0.0,10.6,33.4,13.9,54.9,7.4,66.4,49.6,45.8,42.2,23.7,85.98849108,6.021202442000001,3.61666053,1.5640654569999999,43.49984589,5.551134489
185.33610968118765,2820.0,1011.0,180.4,525.9,52892.0,468463.0,16.1,347.9463693,"(51046.4, 54545.6]",38.8,37.1,40.4,"Onondaga County, New York",2.43,44.6,10.9,22.0,0.0,13.4,26.2,19.0,58.5,7.2,73.1,55.7,51.8,34.4,17.7,80.38026581,11.063967,3.5564505110000004,1.059354607,43.36469148,4.874120242
172.6117625643771,657.0,228.0,162.9,484.6,58473.0,109561.0,11.5,100.40069,"(54545.6, 61494.5]",43.1,42.2,44.2,"Ontario County, New York",2.38,50.8,9.2,26.2,0.0,9.1,28.3,17.2,60.0,6.4,75.4,58.1,53.5,33.3,15.5,93.36398271,2.50659389,1.1997215909999999,0.9707670890000001,49.43957335,5.349606951
180.04182982877347,1860.0,628.0,173.6,503.5,69228.0,377647.0,13.4,66.19938726,"(61494.5, 125635]",36.8,34.9,38.6,"Orange County, New York",2.9,49.9,13.2,31.5,0.0,9.1,29.3,17.2,59.5,7.3,71.9,0.0,54.5,31.1,17.9,75.09536901,10.05636894,2.59574196,8.511018051,54.25001996,5.163242125
194.89552779532883,252.0,95.0,184.2,495.9,46577.0,41582.0,15.5,0.0,"(45201, 48021.6]",42.2,41.0,43.3,"Orleans County, New York",2.43,48.4,23.3,38.5,0.0,6.2,39.8,9.6,49.9,9.0,67.8,47.9,44.2,41.4,20.5,89.5081035,6.053928537999999,0.566297033,1.424035636,48.97602398,4.445372013
183.9108254801985,34.0,15.0,205.0,459.8,36891.0,5526.0,21.9,0.0,"(34218.1, 37413.8]",43.0,39.0,48.3,"Hyde County, North Carolina",2.44,39.8,31.7,41.0,0.0,0.0,35.2,8.4,49.2,12.7,57.4,43.9,27.4,37.5,20.2,63.41120675,35.25382048,0.386439487,0.491832074,44.780487799999996,7.282913165
174.49203763713888,828.0,313.0,181.0,477.1,54026.0,169866.0,12.7,264.9146975,"(51046.4, 54545.6]",39.9,38.5,41.1,"Iredell County, North Carolina",2.69,53.7,18.3,35.0,0.0,6.7,28.1,17.7,58.6,9.8,69.1,55.5,47.4,29.7,16.1,81.45469085,12.34899979,2.260913816,1.97799668,54.94720247,4.754928419
171.78564366969348,213.0,84.0,177.2,458.4,38130.0,41265.0,23.5,0.0,"(37413.8, 40362.7]",36.8,34.8,38.0,"Jackson County, North Carolina",2.33,45.1,4.7,15.1,0.0,5.4,27.6,17.5,51.1,6.2,65.1,49.3,40.8,32.9,16.2,83.30638048,3.092227776,0.8673919440000001,1.6049201219999998,46.28352971,3.120443278
176.93175804101372,745.0,288.0,184.9,459.8,50055.0,185660.0,15.3,21.54475924,"(48021.6, 51046.4]",37.4,36.4,38.6,"Johnston County, North Carolina",2.85,53.5,20.9,34.1,0.0,6.7,30.4,14.8,59.4,8.9,64.1,52.7,46.0,30.6,18.5,78.44850781,15.02612166,0.681069082,2.990537904,55.35270379,5.25474016
193.2965265005757,65.0,30.0,205.2,464.6,38928.0,10013.0,22.2,0.0,"(37413.8, 40362.7]",45.2,42.5,48.0,"Jones County, North Carolina",2.43,51.6,15.9,40.8,0.0,4.3,31.2,8.1,47.9,11.6,54.9,33.3,26.4,46.1,22.6,65.09935078,31.71355499,0.098367106,1.042691324,49.05705996,5.365126677
176.37056187339746,298.0,119.0,182.2,462.5,46073.0,59660.0,18.5,0.0,"(45201, 48021.6]",37.5,36.0,39.9,"Lee County, North Carolina",2.75,49.2,18.3,34.6,0.0,6.1,26.4,14.7,55.5,10.3,59.0,45.5,36.5,34.3,20.7,69.20293514,19.0682958,1.067016729,7.487630011,49.61803263,5.2577470989999995
205.0889772213401,398.0,150.0,194.0,524.4,35991.0,58106.0,22.1,722.8169207999999,"(34218.1, 37413.8]",42.1,39.9,43.9,"Lenoir County, North Carolina",2.47,44.0,21.5,37.7,0.0,2.3,31.8,8.8,51.1,13.1,53.2,0.0,30.1,45.3,24.7,55.20397401,40.24531319,0.634547991,1.568507366,41.64131133,6.174096999
180.41299056318968,412.0,147.0,165.7,460.5,49676.0,81035.0,16.0,567.6559511,"(48021.6, 51046.4]",42.0,41.1,42.7,"Lincoln County, North Carolina",2.62,57.7,15.7,36.0,0.0,4.3,30.4,14.3,0.0,10.2,64.8,51.3,46.4,33.5,18.6,89.26713413,5.409786624,0.468722511,2.367488502,58.69781973,4.703203954
188.67649250961546,279.0,107.0,181.8,483.7,37881.0,44989.0,17.6,0.0,"(37413.8, 40362.7]",43.1,40.9,45.0,"McDowell County, North Carolina",2.52,50.0,16.7,28.2,0.0,4.9,36.9,9.4,47.5,11.1,57.9,0.0,36.7,42.3,23.0,90.53846667,3.863348235,0.7806765859999999,2.680100532,50.04906771,5.517241379
168.91592749616336,243.0,93.0,161.4,440.0,37884.0,34201.0,18.1,0.0,"(37413.8, 40362.7]",49.0,46.4,50.9,"Macon County, North Carolina",2.16,58.1,24.7,24.8,41.2,9.3,29.8,14.9,47.3,7.3,55.4,35.2,27.1,44.4,21.7,92.19316607,1.105575046,0.71936083,4.2630973789999995,51.66065911,5.212083268
166.5817433159554,117.0,42.0,143.7,416.2,38445.0,21139.0,19.9,94.61185487,"(37413.8, 40362.7]",44.0,42.4,45.9,"Madison County, North Carolina",2.36,54.3,15.7,17.8,0.0,12.1,31.0,12.9,50.7,7.3,61.8,0.0,35.6,40.4,21.9,95.76259095,1.945118181,0.47557901700000005,0.565939031,55.25443787,4.341957255
188.93024922505205,164.0,61.0,177.0,491.5,35930.0,23357.0,19.7,0.0,"(34218.1, 37413.8]",46.0,43.5,46.9,"Martin County, North Carolina",0.0254,47.2,13.4,34.4,0.0,0.7,37.6,9.9,46.9,14.7,55.2,38.5,30.5,42.9,22.7,53.33558093,43.56272915,0.155927346,1.420203127,46.87668573,3.58004827
150.9669065755867,3590.0,1216.0,158.6,451.0,59049.0,1034070.0,15.2,307.5227016,"(54545.6, 61494.5]",34.5,33.4,35.6,"Mecklenburg County, North Carolina",2.57,45.3,14.7,25.0,44.8,15.5,19.1,28.4,65.3,8.9,67.9,58.5,50.5,24.6,15.4,56.67573474,30.94009016,5.166880746,4.078914417,43.17563049,5.350191695
176.77282979065177,105.0,45.0,180.9,450.3,36795.0,15246.0,19.2,131.1819494,"(34218.1, 37413.8]",46.7,44.8,47.7,"Mitchell County, North Carolina",2.36,55.7,19.3,19.5,0.0,11.7,33.5,11.0,46.7,8.6,61.8,43.7,35.5,39.7,19.1,96.59491194,0.874103066,0.30658838899999996,1.200260926,54.12988651,3.8136917789999996
188.03932320391638,154.0,54.0,153.3,447.6,38530.0,27548.0,21.1,36.30027588,"(37413.8, 40362.7]",41.1,39.7,42.3,"Montgomery County, North Carolina",2.52,48.8,17.9,45.0,0.0,3.1,30.0,10.6,47.5,10.5,51.5,38.7,31.6,40.7,25.2,77.21459367,18.48121445,1.5651606830000002,1.336908083,47.12882509,5.65466173
177.87814600886185,648.0,240.0,160.3,483.6,51650.0,94352.0,15.5,392.1485501,"(51046.4, 54545.6]",45.1,42.8,46.5,"Moore County, North Carolina",2.44,55.8,14.6,40.2,0.0,8.0,25.8,19.7,48.9,8.0,66.3,46.4,32.6,39.1,19.5,82.80413765,12.34971605,1.0769214,0.645280839,53.44479444,3.6947532360000004
180.3376502407903,511.0,215.0,189.0,452.5,43348.0,93919.0,18.2,21.29494564,"(42724.4, 45201]",41.0,39.2,42.5,"Nash County, North Carolina",2.52,45.3,22.0,29.9,0.0,7.6,33.9,13.6,53.8,11.9,59.8,45.4,39.4,37.6,21.3,54.39918921,38.1991512,0.8382424359999999,3.375139883,44.16932255,6.2011224579999995
160.43493825728544,1007.0,387.0,164.0,442.6,49905.0,220358.0,18.0,154.2943755,"(48021.6, 51046.4]",37.8,36.4,39.3,"New Hanover County, North Carolina",2.33,45.8,8.9,23.8,0.0,11.5,22.1,24.7,59.0,8.9,70.0,54.8,43.5,29.1,14.2,81.05175723,14.36475496,1.383446509,1.007081482,43.02116444,4.936553568
199.29612181216302,145.0,61.0,189.9,452.7,32063.0,20426.0,25.8,48.9572114,"[22640, 34218.1]",47.1,44.2,49.7,"Northampton County, North Carolina",2.35,38.6,22.1,33.9,41.7,2.3,35.9,7.2,41.3,15.9,50.3,34.1,28.6,48.4,27.2,39.95526153,56.813097899999995,0.10946647,0.304602351,37.33487833,2.4545900830000003
173.061691514576,588.0,206.0,179.9,477.5,47201.0,186311.0,14.3,203.96004530000002,"(45201, 48021.6]",26.1,24.6,29.0,"Onslow County, North Carolina",2.75,54.5,7.6,45.5,0.0,3.6,28.9,13.5,43.6,11.6,73.1,53.3,19.0,26.8,12.7,74.33184764,15.50722981,1.822011069,2.6633578769999997,55.8526976,9.215177413
146.63044149429427,540.0,183.0,157.3,436.7,60304.0,141354.0,14.1,240.53086580000002,"(54545.6, 61494.5]",33.3,32.7,33.9,"Orange County, North Carolina",2.47,45.2,5.8,23.9,55.3,15.0,15.6,25.4,61.6,6.4,79.3,67.6,54.4,20.2,10.1,74.98196821,11.67522576,7.298548801,2.5850379390000002,47.73130301,4.202796852
184.38143880871786,107.0,33.0,151.3,499.4,43097.0,12781.0,17.9,0.0,"(42724.4, 45201]",49.8,47.8,51.3,"Pamlico County, North Carolina",2.36,55.1,21.3,35.5,0.0,0.6,32.2,12.7,45.9,9.7,61.4,37.6,27.7,45.6,20.1,75.19642582,19.03404714,0.261901094,1.209366816,55.41340462,5.096660808
178.75093931209972,214.0,93.0,203.9,473.4,44596.0,39829.0,18.8,25.10733385,"(42724.4, 45201]",37.4,35.5,39.7,"Pasquotank County, North Carolina",2.61,47.1,9.3,24.7,0.0,6.5,29.9,12.3,53.1,10.1,62.9,45.7,33.4,36.1,19.5,58.621120499999996,36.9308811,1.431855665,0.562246989,50.71982281,5.029990529
175.08030511778333,298.0,112.0,169.8,463.5,45453.0,57611.0,15.4,0.0,"(45201, 48021.6]",42.1,41.6,42.9,"Pender County, North Carolina",2.67,51.7,22.0,32.2,0.0,6.9,31.2,14.0,52.4,9.8,63.1,0.0,37.9,35.8,17.9,76.27705471,17.11924011,0.20846173399999998,3.6816154880000003,52.10630899,3.0144494269999997
176.66911694254813,82.0,33.0,159.5,400.0,41328.0,13440.0,17.1,0.0,"(40362.7, 42724.4]",47.8,46.8,48.4,"Perquimans County, North Carolina",2.44,56.7,8.0,61.1,0.0,5.2,35.0,12.3,43.9,12.7,58.3,33.6,24.2,46.5,22.0,73.02563343,24.27026226,0.01481701,0.39265076299999996,53.49090909,7.827059262000001
190.89436303428553,230.0,98.0,198.1,477.8,45841.0,39259.0,18.7,0.0,"(45201, 48021.6]",508.8,41.5,43.4,"Person County, North Carolina",2.52,47.6,22.2,28.0,44.7,5.1,35.5,11.3,53.0,11.9,60.0,45.4,37.9,39.3,22.3,68.76623707,27.37761703,0.43044164799999995,1.533289185,45.40726776,6.140350877
175.83901373246778,689.0,255.0,171.8,457.6,41765.0,175842.0,23.4,244.53771,"(40362.7, 42724.4]",31.5,30.3,32.5,"Pitt County, North Carolina",2.48,39.6,7.3,17.2,0.0,10.8,25.2,19.1,57.6,12.1,66.2,55.2,45.0,28.9,17.5,58.67961657,34.14711332,1.7019758569999999,2.905096721,39.192912799999995,4.079871327
157.5768436325174,144.0,58.0,156.1,423.9,45464.0,20366.0,14.7,0.0,"(45201, 48021.6]",50.9,48.9,53.4,"Polk County, North Carolina",2.3,56.1,15.0,30.2,45.7,9.2,27.2,18.6,48.0,8.8,68.0,45.1,35.6,41.3,17.1,91.42519801,5.086830324,0.122989128,1.972745609,53.52258361,4.746227708999999
192.79508007550095,823.0,293.0,177.5,502.3,41770.0,142799.0,16.7,245.09975559999998,"(40362.7, 42724.4]",40.5,39.7,41.4,"Randolph County, North Carolina",2.59,52.9,19.8,33.7,0.0,4.7,35.1,10.6,56.2,9.0,59.2,47.6,41.1,34.2,21.1,87.470675,5.993537964,1.00582988,3.276673456,51.94562166,5.037284569
208.27346569280215,265.0,113.0,205.3,490.6,34665.0,45437.0,24.7,0.0,"(34218.1, 37413.8]",39.9,38.0,40.8,"Richmond County, North Carolina",2.42,43.4,23.7,32.2,0.0,1.9,36.5,8.9,0.0,13.8,48.7,36.1,31.3,44.2,28.9,62.7090301,31.69439256,0.197628458,1.2074881640000001,40.42576242,4.202401372
196.53186838231292,554.0,253.0,193.0,409.6,30414.0,134197.0,33.1,14.90346282,"[22640, 34218.1]",35.2,33.8,36.6,"Robeson County, North Carolina",2.87,39.2,23.4,34.1,39.4,3.1,33.5,9.0,45.8,12.1,43.4,0.0,27.8,45.1,32.0,30.07614684,24.10673903,0.755536772,4.385672235,40.63093964,5.971635486
202.88276398102977,622.0,237.0,194.3,520.3,39606.0,91758.0,19.4,337.84520150000003,"(37413.8, 40362.7]",43.6,41.8,44.6,"Rockingham County, North Carolina",2.42,49.1,21.6,35.8,0.0,3.2,36.5,9.8,51.1,10.5,61.0,45.4,39.3,40.5,22.8,75.51029252,18.40628386,0.490790899,2.754062839,47.35119602,5.072603135
193.98297852689814,822.0,315.0,189.8,508.1,44973.0,139142.0,18.0,64.6821233,"(42724.4, 45201]",40.3,38.8,41.5,"Rowan County, North Carolina",2.6,49.1,17.6,30.0,47.4,4.9,32.8,12.3,51.2,11.5,59.1,44.6,38.8,38.8,23.1,78.11738857,16.14110913,0.908493,2.792694473,49.51174146,4.889016456
184.54032622638533,401.0,163.0,174.8,443.9,35629.0,66390.0,21.5,1581.563488,"(34218.1, 37413.8]",43.3,41.9,45.0,"Rutherford County, North Carolina",2.48,50.4,26.7,32.1,0.0,5.9,31.8,10.4,46.0,12.2,53.4,38.1,31.5,45.6,26.6,85.35108054,10.18320497,0.595229193,2.096762133,50.04540982,5.963398511
